movement_id,artwork_id,artist_id,artwork_title,lender_museum_id,borrower_museum_id,movement_type,start_date,end_date,date_basis,related_exhibition_name,related_exhibition_url,source_type,source_title,source_url,source_date,confidence,notes,last_verified_at
movement_0001191,artwork_0006438,pablo-picasso,Buste de femme,the-centre-pompidou-paris-france,meguro-museum-of-art-tokyo-japan,loan,1990-04-21,1990-05-27,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000023051,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001192,artwork_0006438,pablo-picasso,Buste de femme,the-centre-pompidou-paris-france,daimaru-museum-umeda-osaka-japan,loan,1990-05-30,1990-06-11,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000023051,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001193,artwork_0006438,pablo-picasso,Buste de femme,the-centre-pompidou-paris-france,tate-britain-london-uk,loan,1994-02-16,1994-05-08,explicit_dates,"Picasso : sculptor, painter",,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000023051,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001194,artwork_0006438,pablo-picasso,Buste de femme,the-centre-pompidou-paris-france,museum-kunstpalast-dusseldorf-germany,loan,1994-12-03,1995-03-19,explicit_dates,"Die Sammlung Kahnweiler : von Gris, Braque, Léger und Klee bis Picasso",,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000023051,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001195,artwork_0006438,pablo-picasso,Buste de femme,the-centre-pompidou-paris-france,kinsky-palace-prague-czech-republic,loan,1996-05-23,1996-08-30,explicit_dates,"Daniel-Henry Kahnweiler : jeho galerie, jeho umelci",,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000023051,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001196,artwork_0006438,pablo-picasso,Buste de femme,the-centre-pompidou-paris-france,museum-of-modern-art-of-paris-paris-france,loan,1998-06-18,1999-09-19,explicit_dates,La Collection du Centre Georges Pompidou : un parcours au Musée d'art moderne de la Ville de Paris,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000023051,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001197,artwork_0006438,pablo-picasso,Buste de femme,the-centre-pompidou-paris-france,fundacion-mapfre-madrid-spain,loan,2012-09-26,2013-01-06,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000023051,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001198,artwork_0006438,pablo-picasso,Buste de femme,the-centre-pompidou-paris-france,lam-lille-metropole-museum-villeneuve-dascq-france,loan,2013-09-28,2014-01-13,explicit_dates,"Picasso, Léger, Masson: Daniel-Henry Kahnweiler et ses peintres",,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000023051,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001199,artwork_0006438,pablo-picasso,Buste de femme,the-centre-pompidou-paris-france,louvre-abu-dhabi-united-arab-emirates,loan,2017-11-09,2019-12-30,explicit_dates,Accrochage années 1 & 2. L'art sans limites,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000023051,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001200,artwork_0006438,pablo-picasso,Buste de femme,the-centre-pompidou-paris-france,national-gallery-of-victoria-melbourne-australia,loan,2022-06-10,2022-10-09,explicit_dates,The Picasso Century,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000023051,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001201,artwork_0006438,pablo-picasso,Buste de femme,the-centre-pompidou-paris-france,museu-picasso-barcelona-spain,loan,2022-12-01,2023-03-19,explicit_dates,Co-organisation - Daniel-Henri Kahnweiler (Picasso Celebration 1973-2023),,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000023051,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001202,artwork_0006438,pablo-picasso,Buste de femme,the-centre-pompidou-paris-france,national-museum-of-western-art-tokyo-japan,loan,2023-10-03,2024-01-28,explicit_dates,HLM - La révolution cubiste,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000023051,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001203,artwork_0006438,pablo-picasso,Buste de femme,the-centre-pompidou-paris-france,kyoto-city-kyocera-museum-of-art-kyoto-japan,loan,2024-03-20,2024-07-07,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000023051,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001204,artwork_0006439,pablo-picasso,Le Guitariste,the-centre-pompidou-paris-france,the-museum-of-modern-art-new-york-city-us,loan,1989-09-24,1990-01-16,explicit_dates,Picasso and Braque : Pioneering Cubism,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000004408,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001205,artwork_0006439,pablo-picasso,Le Guitariste,the-centre-pompidou-paris-france,kunstmuseum-basel-switzerland,loan,1990-02-25,1990-06-18,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000004408,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001206,artwork_0006439,pablo-picasso,Le Guitariste,the-centre-pompidou-paris-france,museo-nacional-centro-de-arte-reina-sofia-madrid-spain,loan,1991-10-01,1991-12-02,explicit_dates,André Breton y el Surrealismo,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000004408,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001207,artwork_0006439,pablo-picasso,Le Guitariste,the-centre-pompidou-paris-france,museum-of-modern-art-of-paris-paris-france,loan,1998-06-18,1999-09-19,explicit_dates,La Collection du Centre Georges Pompidou : un parcours au Musée d'art moderne de la Ville de Paris,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000004408,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001208,artwork_0006439,pablo-picasso,Le Guitariste,the-centre-pompidou-paris-france,solomon-r-guggenheim-museum-new-york-city-us,loan,1998-10-16,1999-01-24,explicit_dates,Rendez-vous : Masterpieces from the Centre Georges Pompidou and The Guggenheim Museums,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000004408,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001209,artwork_0006439,pablo-picasso,Le Guitariste,the-centre-pompidou-paris-france,lam-lille-metropole-museum-villeneuve-dascq-france,loan,1999-03-13,1999-07-18,explicit_dates,"Les années cubistes : collections du Centre Georges Pompidou, Musée national d'art moderne et du Musée d'art moderne de Lille Metropole, Villeneuve d'Ascq",,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000004408,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001210,artwork_0006439,pablo-picasso,Le Guitariste,the-centre-pompidou-paris-france,tate-britain-london-uk,loan,2002-05-11,2002-08-18,explicit_dates,Matisse Picasso,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000004408,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001211,artwork_0006439,pablo-picasso,Le Guitariste,the-centre-pompidou-paris-france,grand-palais-paris-france,loan,2002-09-17,2003-01-06,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000004408,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001212,artwork_0006439,pablo-picasso,Le Guitariste,the-centre-pompidou-paris-france,the-museum-of-modern-art-new-york-city-us,loan,2003-02-13,2003-05-19,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000004408,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001213,artwork_0006439,pablo-picasso,Le Guitariste,the-centre-pompidou-paris-france,musee-picasso-paris-france,loan,2007-09-18,2008-01-07,explicit_dates,Picasso Cubiste,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000004408,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001214,artwork_0006439,pablo-picasso,Le Guitariste,the-centre-pompidou-paris-france,grand-palais-paris-france,loan,2015-10-07,2016-02-29,explicit_dates,Picasso Mania,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000004408,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001215,artwork_0006439,pablo-picasso,Le Guitariste,the-centre-pompidou-paris-france,kunstmuseum-basel-switzerland,loan,2019-03-30,2019-08-18,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000004408,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001216,artwork_0006439,pablo-picasso,Le Guitariste,the-centre-pompidou-paris-france,national-gallery-of-victoria-melbourne-australia,loan,2022-06-10,2022-10-09,explicit_dates,The Picasso Century,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000004408,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001217,artwork_0006439,pablo-picasso,Le Guitariste,the-centre-pompidou-paris-france,national-museum-of-western-art-tokyo-japan,loan,2023-10-03,2024-01-28,explicit_dates,HLM - La révolution cubiste,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000004408,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001218,artwork_0006439,pablo-picasso,Le Guitariste,the-centre-pompidou-paris-france,kyoto-city-kyocera-museum-of-art-kyoto-japan,loan,2024-03-20,2024-07-07,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000004408,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001219,artwork_0006440,pablo-picasso,Femme assise dans un fauteuil,the-centre-pompidou-paris-france,grand-palais-paris-france,loan,1966-11-01,1967-02-28,explicit_dates,Hommage à Pablo Picasso,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000012373,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001220,artwork_0006440,pablo-picasso,Femme assise dans un fauteuil,the-centre-pompidou-paris-france,stedelijk-museum-amsterdam-netherlands,loan,1967-03-04,1967-04-30,explicit_dates,Picasso,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000012373,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001221,artwork_0006440,pablo-picasso,Femme assise dans un fauteuil,the-centre-pompidou-paris-france,louvre-museum-paris-france,loan,1971-10-21,1971-10-31,explicit_dates,Pablo Picasso dans les collections publiques françaises,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000012373,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001222,artwork_0006440,pablo-picasso,Femme assise dans un fauteuil,the-centre-pompidou-paris-france,grand-palais-paris-france,loan,1978-06-06,1978-09-18,explicit_dates,De Renoir à Matisse. 22 chefs-d'oeuvre des musées soviétiques et français,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000012373,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001223,artwork_0006440,pablo-picasso,Femme assise dans un fauteuil,the-centre-pompidou-paris-france,national-museum-of-western-art-tokyo-japan,loan,1987-03-28,1987-06-14,explicit_dates,L'espace dans l'art européen,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000012373,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001224,artwork_0006440,pablo-picasso,Femme assise dans un fauteuil,the-centre-pompidou-paris-france,museum-of-fine-arts-boston-us,loan,1989-03-27,1989-05-09,explicit_dates,"L'art en France : un siècle d'inventions, du fauvisme aux années quatre-vingt",,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000012373,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001225,artwork_0006440,pablo-picasso,Femme assise dans un fauteuil,the-centre-pompidou-paris-france,state-hermitage-museum-saint-petersburg-russia,loan,1989-06-01,1989-09-01,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000012373,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001226,artwork_0006440,pablo-picasso,Femme assise dans un fauteuil,the-centre-pompidou-paris-france,museum-of-contemporary-art-thailand-thailand,loan,1997-09-20,1997-12-14,explicit_dates,La Collection du Centre Georges Pompidou : les chefs-d'oeuvre du Musée national d'art moderne,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000012373,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001227,artwork_0006440,pablo-picasso,Femme assise dans un fauteuil,the-centre-pompidou-paris-france,museum-of-modern-art-of-paris-paris-france,loan,1998-06-18,1999-09-19,explicit_dates,La Collection du Centre Georges Pompidou : un parcours au Musée d'art moderne de la Ville de Paris,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000012373,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001228,artwork_0006440,pablo-picasso,Femme assise dans un fauteuil,the-centre-pompidou-paris-france,lam-lille-metropole-museum-villeneuve-dascq-france,loan,1999-03-13,1999-07-18,explicit_dates,"Les années cubistes : collections du Centre Georges Pompidou, Musée national d'art moderne et du Musée d'art moderne de Lille Metropole, Villeneuve d'Ascq",,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000012373,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001229,artwork_0006440,pablo-picasso,Femme assise dans un fauteuil,the-centre-pompidou-paris-france,nasher-sculpture-center-dallas-us,loan,2004-02-15,2004-05-09,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000012373,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001230,artwork_0006440,pablo-picasso,Femme assise dans un fauteuil,the-centre-pompidou-paris-france,musee-picasso-paris-france,loan,2007-09-18,2008-01-07,explicit_dates,Picasso Cubiste,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000012373,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001231,artwork_0006440,pablo-picasso,Femme assise dans un fauteuil,the-centre-pompidou-paris-france,tate-modern-london-uk,loan,2009-06-12,2009-09-20,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000012373,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001232,artwork_0006440,pablo-picasso,Femme assise dans un fauteuil,the-centre-pompidou-paris-france,museo-nacional-del-prado-madrid-spain,loan,2014-06-24,2014-10-05,explicit_dates,El Greco y la pintura moderna,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000012373,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001233,artwork_0006440,pablo-picasso,Femme assise dans un fauteuil,the-centre-pompidou-paris-france,grand-palais-paris-france,loan,2015-10-07,2016-02-29,explicit_dates,Picasso Mania,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000012373,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001234,artwork_0006440,pablo-picasso,Femme assise dans un fauteuil,the-centre-pompidou-paris-france,louvre-abu-dhabi-united-arab-emirates,loan,2019-09-18,2019-12-07,explicit_dates,"Rendez-vous à Paris: Picasso, Chagall, Modigliani & Cie (1900-1939)",,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000012373,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001235,artwork_0006440,pablo-picasso,Femme assise dans un fauteuil,the-centre-pompidou-paris-france,national-museum-of-western-art-tokyo-japan,loan,2023-10-03,2024-01-28,explicit_dates,HLM - La révolution cubiste,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000012373,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001236,artwork_0006440,pablo-picasso,Femme assise dans un fauteuil,the-centre-pompidou-paris-france,kyoto-city-kyocera-museum-of-art-kyoto-japan,loan,2024-03-20,2024-07-07,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000012373,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001237,artwork_0006441,pablo-picasso,La Coiffeuse,the-centre-pompidou-paris-france,kunsthalle-munich-munich-germany,loan,1998-04-29,1998-08-16,explicit_dates,Picasso und seine Sammlung,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000024318,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001238,artwork_0006441,pablo-picasso,La Coiffeuse,the-centre-pompidou-paris-france,louvre-lens-lens-france,loan,2021-10-13,2022-01-31,explicit_dates,Les Louvre de Pablo Picasso,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000024318,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001239,artwork_0006442,pablo-picasso,Les Allumettes,the-centre-pompidou-paris-france,musee-national-pablo-picasso-vallauris-france,loan,2009-06-26,2009-10-12,explicit_dates,"Dis-moi, Blaise : Léger, Chagall, Picasso et Blaise Cendrars",,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000031005,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001240,artwork_0006442,pablo-picasso,Les Allumettes,the-centre-pompidou-paris-france,la-piscine-museum-of-art-and-industry-roubaix-france,loan,2009-11-20,2010-02-27,explicit_dates,Conversation anglaise. Le groupe de Bloomsbury,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000031005,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001241,artwork_0006442,pablo-picasso,Les Allumettes,the-centre-pompidou-paris-france,lam-lille-metropole-museum-villeneuve-dascq-france,loan,2013-09-28,2014-01-13,explicit_dates,"Picasso, Léger, Masson: Daniel-Henry Kahnweiler et ses peintres",,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000031005,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001242,artwork_0006442,pablo-picasso,Les Allumettes,the-centre-pompidou-paris-france,museu-picasso-barcelona-spain,loan,2022-12-01,2023-03-19,explicit_dates,Co-organisation - Daniel-Henri Kahnweiler (Picasso Celebration 1973-2023),,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000031005,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001243,artwork_0006443,pablo-picasso,La Tasse de café,the-centre-pompidou-paris-france,kunsthalle-bielefeld-bielefeld-germany,loan,1979-03-11,1979-04-29,explicit_dates,Zeichnung und Collagen des Kubismus,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011068,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001244,artwork_0006443,pablo-picasso,La Tasse de café,the-centre-pompidou-paris-france,the-museum-of-modern-art-new-york-city-us,loan,1989-09-24,1990-01-16,explicit_dates,Picasso and Braque : Pioneering Cubism,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011068,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001245,artwork_0006443,pablo-picasso,La Tasse de café,the-centre-pompidou-paris-france,kunstmuseum-basel-switzerland,loan,1990-02-25,1990-06-18,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011068,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001246,artwork_0006443,pablo-picasso,La Tasse de café,the-centre-pompidou-paris-france,museum-kunstpalast-dusseldorf-germany,loan,1994-12-03,1995-03-19,explicit_dates,"Die Sammlung Kahnweiler : von Gris, Braque, Léger und Klee bis Picasso",,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011068,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001247,artwork_0006443,pablo-picasso,La Tasse de café,the-centre-pompidou-paris-france,kinsky-palace-prague-czech-republic,loan,1996-05-23,1996-08-30,explicit_dates,"Daniel-Henry Kahnweiler : jeho galerie, jeho umelci",,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011068,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001248,artwork_0006444,pablo-picasso,Notre Avenir est dans l'air,the-centre-pompidou-paris-france,kunstsammlung-nordrhein-westfalen-dusseldorf-germany,loan,2002-07-17,2002-11-24,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000040926,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001249,artwork_0006444,pablo-picasso,Notre Avenir est dans l'air,the-centre-pompidou-paris-france,centre-pompidou-metz-metz-france,loan,2025-05-08,2026-07-11,explicit_dates,Mur Breton,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000040926,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001250,artwork_0006445,pablo-picasso,"Bouteille, journal et verre sur une table",the-centre-pompidou-paris-france,musee-de-lorangerie-paris-france,loan,1969-06-28,1969-09-15,explicit_dates,"La donation Cuttoli-Laugier au Mnam (Cat. n° 3, reprod.)",,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000008350,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001251,artwork_0006445,pablo-picasso,"Bouteille, journal et verre sur une table",the-centre-pompidou-paris-france,the-museum-of-modern-art-new-york-city-us,loan,1989-09-24,1990-01-16,explicit_dates,Picasso and Braque : Pioneering Cubism,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000008350,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001252,artwork_0006445,pablo-picasso,"Bouteille, journal et verre sur une table",the-centre-pompidou-paris-france,kunstmuseum-basel-switzerland,loan,1990-02-25,1990-06-18,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000008350,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001253,artwork_0006445,pablo-picasso,"Bouteille, journal et verre sur une table",the-centre-pompidou-paris-france,the-metropolitan-museum-of-art-new-york-city-us,loan,1990-10-03,1991-01-15,explicit_dates,"High and low, Modern art and popular culture",,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000008350,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001254,artwork_0006445,pablo-picasso,"Bouteille, journal et verre sur une table",the-centre-pompidou-paris-france,art-institute-of-chicago-us,loan,1991-02-20,1991-05-12,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000008350,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001255,artwork_0006445,pablo-picasso,"Bouteille, journal et verre sur une table",the-centre-pompidou-paris-france,museum-of-contemporary-art-thailand-thailand,loan,1991-06-21,1991-09-15,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000008350,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001256,artwork_0006445,pablo-picasso,"Bouteille, journal et verre sur une table",the-centre-pompidou-paris-france,smk-statens-museum-for-kunst-copenhagen-denmark,loan,1993-09-11,1993-11-28,explicit_dates,Picasso og Braque : Kubisme 1907-1914,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000008350,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
